2024-11-03 23:53:21,420 - 17,Mage armour,2890
2024-11-03 23:53:51,379 - 17,Mage armour,12906
2024-11-03 23:54:21,262 - 17,Mage armour,52036
2024-11-03 23:54:53,108 - 17,Mage armour,22466
2024-11-03 23:55:28,174 - 17,Mage armour,7400
2024-11-03 23:58:37,953 - 17,Mage armour,15488
2024-11-03 23:58:56,861 - 17,Mage armour,11960
2024-11-04 00:01:47,726 - 17,Mage armour,18697
2024-11-04 00:02:46,846 - 17,Mage armour,22454
2024-11-04 00:03:56,391 - 17,Mage armour,23052
2024-11-04 00:04:58,023 - 17,Mage armour,41871
2024-11-04 00:05:46,275 - 17,Mage armour,3385
2024-11-04 00:06:53,032 - 17,Mage armour,28614
2024-11-04 00:07:27,908 - 17,Mage armour,3385
2024-11-04 00:08:02,620 - 17,Mage armour,25062
2024-11-04 00:08:52,877 - 17,Mage armour,10344
2024-11-04 00:09:27,876 - 17,Mage armour,7396
2024-11-04 00:10:26,610 - 17,Mage armour,7392
2024-11-04 00:11:33,043 - 17,Mage armour,13864
2024-11-04 00:14:28,009 - 18,Mage weapons,4866
2024-11-04 00:17:02,788 - 18,Mage weapons,32216
2024-11-04 00:17:21,488 - 18,Mage weapons,32210
2024-11-04 00:19:18,023 - 18,Mage weapons,51772
2024-11-04 00:19:51,191 - 18,Mage weapons,25644
2024-11-04 00:20:08,003 - 18,Mage weapons,10442
2024-11-04 00:20:57,912 - 18,Mage weapons,25662
2024-11-04 00:21:32,667 - 18,Mage weapons,28617
2024-11-04 00:23:01,225 - 18,Mage weapons,1385
2024-11-04 00:23:32,930 - 18,Mage weapons,37636
2024-11-04 00:26:22,626 - 18,Mage weapons,13867
2024-11-04 00:27:01,167 - 18,Mage weapons,25656
2024-11-04 00:28:43,129 - 19,Melee armour - low level,44642
2024-11-04 00:29:31,730 - 19,Melee armour - low level,45520
2024-11-04 00:29:50,475 - 19,Melee armour - low level,45051
2024-11-04 00:30:26,062 - 19,Melee armour - low level,2603
2024-11-04 00:31:11,650 - 19,Melee armour - low level,2605
2024-11-04 00:31:41,153 - 19,Melee armour - low level,44990
2024-11-04 00:32:16,831 - 19,Melee armour - low level,45064
2024-11-04 00:33:47,659 - 19,Melee armour - low level,45003
2024-11-04 00:34:46,749 - 19,Melee armour - low level,2607
2024-11-04 00:35:16,280 - 19,Melee armour - low level,3474
2024-11-04 00:35:46,622 - 19,Melee armour - low level,2599
2024-11-04 00:38:31,636 - 19,Melee armour - low level,19198
2024-11-04 00:38:50,929 - 19,Melee armour - low level,2587
2024-11-04 00:39:26,879 - 19,Melee armour - low level,10306
2024-11-04 00:41:26,108 - 19,Melee armour - low level,33520
2024-11-04 00:41:56,090 - 19,Melee armour - low level,19209
2024-11-04 00:42:31,844 - 19,Melee armour - low level,2583
2024-11-04 00:43:17,346 - 19,Melee armour - low level,19211
2024-11-04 00:44:21,685 - 19,Melee armour - low level,3473
2024-11-04 00:45:07,282 - 19,Melee armour - low level,19255
2024-11-04 00:45:26,559 - 19,Melee armour - low level,19251
2024-11-04 00:45:56,088 - 19,Melee armour - low level,7350
2024-11-04 00:47:21,928 - 19,Melee armour - low level,1089
2024-11-04 00:47:51,467 - 19,Melee armour - low level,19171
2024-11-04 00:49:01,219 - 19,Melee armour - low level,6215
2024-11-04 00:49:41,854 - 19,Melee armour - low level,1179
2024-11-04 00:50:11,305 - 19,Melee armour - low level,3339
2024-11-04 00:51:31,095 - 19,Melee armour - low level,45431
2024-11-04 00:52:41,861 - 19,Melee armour - low level,6235
2024-11-04 00:53:11,855 - 19,Melee armour - low level,45910
2024-11-04 00:53:41,288 - 19,Melee armour - low level,3343
2024-11-04 00:54:13,043 - 19,Melee armour - low level,12983
2024-11-04 00:55:22,456 - 19,Melee armour - low level,13917
2024-11-04 00:57:11,143 - 19,Melee armour - low level,46272
2024-11-04 00:58:55,946 - 19,Melee armour - low level,1191
2024-11-04 01:00:56,188 - 19,Melee armour - low level,3331
2024-11-04 01:02:07,882 - 19,Melee armour - low level,44628
2024-11-04 01:04:11,915 - 19,Melee armour - low level,45488
2024-11-04 01:06:11,219 - 20,Melee armour - mid level,44678
2024-11-04 01:06:40,824 - 20,Melee armour - mid level,44686
2024-11-04 01:06:57,761 - 19,Melee armour - low level,11822
2024-11-04 01:07:45,947 - 19,Melee armour - low level,45466
2024-11-04 01:08:05,888 - 19,Melee armour - low level,45463
2024-11-04 01:08:57,192 - 20,Melee armour - mid level,14531
2024-11-04 01:09:16,257 - 19,Melee armour - low level,45465
2024-11-04 01:10:17,547 - 19,Melee armour - low level,45461
2024-11-04 01:10:36,752 - 20,Melee armour - mid level,44692
2024-11-04 01:12:21,903 - 20,Melee armour - mid level,10564
2024-11-04 01:13:42,910 - 20,Melee armour - mid level,44686
2024-11-04 01:14:17,316 - 20,Melee armour - mid level,44676
2024-11-04 01:15:31,205 - 20,Melee armour - mid level,10828
2024-11-04 01:16:38,025 - 20,Melee armour - mid level,44676
2024-11-04 01:17:13,163 - 20,Melee armour - mid level,46633
2024-11-04 01:18:01,029 - 20,Melee armour - mid level,46620
2024-11-04 01:19:17,700 - 20,Melee armour - mid level,46607
2024-11-04 01:19:52,170 - 20,Melee armour - mid level,6151
2024-11-04 01:21:31,631 - 20,Melee armour - mid level,44650
2024-11-04 01:22:31,003 - 20,Melee armour - mid level,46889
2024-11-04 01:23:51,295 - 20,Melee armour - mid level,45539
2024-11-04 01:25:11,301 - 20,Melee armour - mid level,46929
2024-11-04 01:25:31,116 - 20,Melee armour - mid level,46935
2024-11-04 01:26:06,764 - 20,Melee armour - mid level,10288
2024-11-04 01:27:21,217 - 20,Melee armour - mid level,19440
2024-11-04 01:28:46,642 - 20,Melee armour - mid level,2629
2024-11-04 01:29:16,278 - 20,Melee armour - mid level,46855
2024-11-04 01:31:26,898 - 20,Melee armour - mid level,2661
2024-11-04 01:32:12,610 - 20,Melee armour - mid level,46885
2024-11-04 01:32:31,765 - 20,Melee armour - mid level,2623
2024-11-04 01:33:46,191 - 20,Melee armour - mid level,19416
2024-11-04 01:34:21,895 - 20,Melee armour - mid level,3483
2024-11-04 01:34:40,514 - 20,Melee armour - mid level,46859
2024-11-04 01:36:02,689 - 20,Melee armour - mid level,2655
2024-11-04 01:36:21,895 - 20,Melee armour - mid level,19206
2024-11-04 01:37:21,105 - 20,Melee armour - mid level,3485
2024-11-04 01:38:01,796 - 20,Melee armour - mid level,7336
2024-11-04 01:39:51,840 - 20,Melee armour - mid level,2368
2024-11-04 01:40:31,209 - 20,Melee armour - mid level,10348
2024-11-04 01:41:16,725 - 20,Melee armour - mid level,30901
2024-11-04 01:42:21,590 - 21,Melee armour - high level,40930
2024-11-04 01:44:48,048 - 21,Melee armour - high level,25019
2024-11-04 01:45:23,031 - 21,Melee armour - high level,45284
2024-11-04 01:46:32,919 - 21,Melee armour - high level,45295
2024-11-04 01:47:07,976 - 21,Melee armour - high level,45315
2024-11-04 01:48:27,748 - 21,Melee armour - high level,45237
2024-11-04 01:49:15,817 - 21,Melee armour - high level,45963
2024-11-04 01:50:22,843 - 21,Melee armour - high level,37417
2024-11-04 01:50:57,468 - 21,Melee armour - high level,45968
2024-11-04 01:51:45,871 - 21,Melee armour - high level,35585
2024-11-04 01:52:31,538 - 21,Melee armour - high level,46056
2024-11-04 01:56:30,991 - 21,Melee armour - high level,45706
2024-11-04 01:57:06,675 - 21,Melee armour - high level,45753
2024-11-04 01:58:21,783 - 21,Melee armour - high level,13742
2024-11-04 01:59:31,224 - 21,Melee armour - high level,45737
2024-11-04 02:00:11,771 - 21,Melee armour - high level,52926
2024-11-04 02:01:41,159 - 21,Melee armour - high level,45768
2024-11-04 02:02:12,950 - 21,Melee armour - high level,13742
2024-11-04 02:02:48,066 - 21,Melee armour - high level,46497
2024-11-04 02:03:35,860 - 21,Melee armour - high level,46388
2024-11-04 02:04:41,600 - 21,Melee armour - high level,46518
2024-11-04 02:05:16,683 - 21,Melee armour - high level,46528
2024-11-04 02:06:31,443 - 21,Melee armour - high level,46440
2024-11-04 02:07:33,023 - 21,Melee armour - high level,46403
2024-11-04 02:08:21,170 - 21,Melee armour - high level,46523
2024-11-04 02:09:06,584 - 21,Melee armour - high level,57290
2024-11-04 02:09:36,632 - 21,Melee armour - high level,46445
2024-11-04 02:10:06,262 - 21,Melee armour - high level,57321
2024-11-04 02:11:21,612 - 21,Melee armour - high level,57321
2024-11-04 02:12:01,804 - 21,Melee armour - high level,25064
2024-11-04 02:12:47,581 - 21,Melee armour - high level,13752
2024-11-04 02:13:46,266 - 21,Melee armour - high level,46058
2024-11-04 02:14:17,946 - 21,Melee armour - high level,4753
2024-11-04 02:14:53,040 - 21,Melee armour - high level,4974
2024-11-04 02:15:30,865 - 21,Melee armour - high level,20135
2024-11-04 02:16:02,567 - 21,Melee armour - high level,20143
2024-11-04 02:16:52,953 - 22,Melee weapons - low level,13097
2024-11-04 03:06:56,806 - 22,Melee weapons - low level,3200
2024-11-04 03:07:26,199 - 22,Melee weapons - low level,45503
2024-11-04 03:08:41,079 - 24,Melee weapons - high level,13902
2024-11-04 03:09:13,068 - 24,Melee weapons - high level,4962
2024-11-04 03:13:31,901 - 25,Mining and Smithing,57177
2024-11-04 03:14:22,657 - 22,Melee weapons - low level,5016
2024-11-04 03:16:06,805 - 25,Mining and Smithing,2357
2024-11-04 03:17:16,647 - 22,Melee weapons - low level,1277
2024-11-04 03:18:36,157 - 25,Mining and Smithing,3211
2024-11-04 03:19:56,750 - 25,Mining and Smithing,2359
2024-11-04 03:20:26,479 - 22,Melee weapons - low level,45898
2024-11-04 03:21:26,851 - 25,Mining and Smithing,46034
2024-11-04 03:22:12,248 - 22,Melee weapons - low level,25935
2024-11-04 03:22:31,108 - 25,Mining and Smithing,2363
2024-11-04 03:23:06,303 - 25,Mining and Smithing,6977
2024-11-04 03:24:52,116 - 22,Melee weapons - low level,1279
2024-11-04 03:25:11,037 - 22,Melee weapons - low level,45858
2024-11-04 03:26:06,675 - 26,Potions,37967
2024-11-04 03:26:36,570 - 22,Melee weapons - low level,46212
2024-11-04 03:29:05,807 - 26,Potions,179
2024-11-04 03:30:46,534 - 26,Potions,5943
2024-11-04 03:31:21,834 - 26,Potions,11503
2024-11-04 03:31:41,185 - 26,Potions,11501
2024-11-04 03:32:21,700 - 26,Potions,23591
2024-11-04 03:34:42,533 - 22,Melee weapons - low level,46167
2024-11-04 03:35:01,695 - 26,Potions,48988
2024-11-04 03:36:16,556 - 26,Potions,9743
2024-11-04 03:37:17,712 - 22,Melee weapons - low level,42380
2024-11-04 03:37:53,021 - 26,Potions,48992
2024-11-04 03:38:12,087 - 26,Potions,23459
2024-11-04 03:38:31,256 - 22,Melee weapons - low level,45453
2024-11-04 03:38:51,175 - 22,Melee weapons - low level,45455
2024-11-04 03:40:11,206 - 22,Melee weapons - low level,45443
2024-11-04 03:40:56,798 - 26,Potions,44047
2024-11-04 03:43:22,926 - 26,Potions,32982
2024-11-04 03:43:58,047 - 22,Melee weapons - low level,32090
2024-11-04 03:44:46,288 - 22,Melee weapons - low level,6589
2024-11-04 03:45:06,160 - 22,Melee weapons - low level,6591
2024-11-04 03:45:41,815 - 22,Melee weapons - low level,6601
2024-11-04 03:46:27,418 - 22,Melee weapons - low level,6412
