username,skill,experience,level,rank,time_retrieved
Elven_Arwen1,Fletching,1270402,75,431139,2024-11-15 03:14:49
Elven_Arwen1,Fishing,3636055,86,297633,2024-11-15 03:14:49
Elven_Arwen1,Firemaking,2478096,82,366866,2024-11-15 03:14:49
Elven_Arwen1,Crafting,1224682,75,437251,2024-11-15 03:14:49
Elven_Arwen1,Smithing,2741967,83,343264,2024-11-15 03:14:49
Elven_Arwen1,Mining,5691305,90,276684,2024-11-15 03:14:49
Elven_Arwen1,Herblore,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Agility,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Thieving,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Slayer,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Farming,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Runecrafting,465121,65,384304,2024-11-15 03:14:49
Elven_Arwen1,Hunter,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Construction,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Summoning,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Dungeoneering,1708644,78,346037,2024-11-15 03:14:49
Elven_Arwen1,Divination,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Invention,0,0,0,2024-11-15 03:14:49
Elven_Arwen1,Archaeology,0,1,0,2024-11-15 03:14:49
Elven_Arwen1,Necromancy,0,1,0,2024-11-15 03:14:49
Brintny10,Overall,58060405,2049,362318,2024-11-15 03:14:49
Brintny10,Attack,613256,68,624902,2024-11-15 03:14:49
Brintny10,Defence,8901071,95,311506,2024-11-15 03:14:49
Brintny10,Strength,462685,65,672091,2024-11-15 03:14:49
Brintny10,Constitution,7090744,92,364725,2024-11-15 03:14:49
Brintny10,Ranged,1311803,75,466191,2024-11-15 03:14:49
Brintny10,Prayer,1398045,76,396079,2024-11-15 03:14:49
Brintny10,Magic,11934864,98,300391,2024-11-15 03:14:49
Brintny10,Cooking,1009546,73,451207,2024-11-15 03:14:49
Brintny10,Woodcutting,1375602,76,499447,2024-11-15 03:14:49
Brintny10,Fletching,984389,72,457824,2024-11-15 03:14:49
Brintny10,Fishing,723681,69,490620,2024-11-15 03:14:49
Brintny10,Firemaking,1514758,77,418613,2024-11-15 03:14:49
Brintny10,Crafting,1435683,76,423227,2024-11-15 03:14:49
Brintny10,Smithing,1105486,74,455892,2024-11-15 03:14:49
Brintny10,Mining,1263131,75,437151,2024-11-15 03:14:49
Brintny10,Herblore,1520584,77,369927,2024-11-15 03:14:49
Brintny10,Agility,2536309,82,302767,2024-11-15 03:14:49
Brintny10,Thieving,6398896,91,221900,2024-11-15 03:14:49
Brintny10,Slayer,373492,63,474484,2024-11-15 03:14:49
Brintny10,Farming,453521,65,368670,2024-11-15 03:14:49
Brintny10,Runecrafting,453354,65,387025,2024-11-15 03:14:49
Brintny10,Hunter,490077,65,396934,2024-11-15 03:14:49
Brintny10,Construction,1467711,76,331904,2024-11-15 03:14:49
Brintny10,Summoning,1293067,75,346692,2024-11-15 03:14:49
Brintny10,Dungeoneering,1285821,75,372922,2024-11-15 03:14:49
Brintny10,Divination,548716,67,399072,2024-11-15 03:14:49
Brintny10,Invention,0,0,0,2024-11-15 03:14:49
Brintny10,Archaeology,74578,46,332599,2024-11-15 03:14:49
Brintny10,Necromancy,39535,40,254349,2024-11-15 03:14:49
UhtredKing,Overall,13621286,1781,441767,2024-11-15 03:14:49
UhtredKing,Attack,322368,61,687557,2024-11-15 03:14:49
UhtredKing,Defence,889067,71,554055,2024-11-15 03:14:49
UhtredKing,Strength,708495,69,628500,2024-11-15 03:14:49
UhtredKing,Constitution,675113,69,652716,2024-11-15 03:14:49
UhtredKing,Ranged,313240,61,609482,2024-11-15 03:14:49
UhtredKing,Prayer,299638,60,523956,2024-11-15 03:14:49
UhtredKing,Magic,1370260,76,497497,2024-11-15 03:14:49
UhtredKing,Cooking,789536,70,487130,2024-11-15 03:14:49
UhtredKing,Woodcutting,966162,72,552517,2024-11-15 03:14:49
UhtredKing,Fletching,356342,62,554554,2024-11-15 03:14:49
UhtredKing,Fishing,506592,66,536277,2024-11-15 03:14:49
UhtredKing,Firemaking,827174,71,487603,2024-11-15 03:14:49
UhtredKing,Crafting,349836,62,551961,2024-11-15 03:14:49
UhtredKing,Smithing,496646,66,540710,2024-11-15 03:14:49
UhtredKing,Mining,306912,61,666207,2024-11-15 03:14:49
UhtredKing,Herblore,345981,62,450836,2024-11-15 03:14:49
UhtredKing,Agility,597348,67,428876,2024-11-15 03:14:49
UhtredKing,Thieving,371578,63,422499,2024-11-15 03:14:49
UhtredKing,Slayer,304672,61,489180,2024-11-15 03:14:49
UhtredKing,Farming,266840,59,404373,2024-11-15 03:14:49
UhtredKing,Runecrafting,107309,50,566335,2024-11-15 03:14:49
UhtredKing,Hunter,349798,62,424552,2024-11-15 03:14:49
UhtredKing,Construction,431385,64,433215,2024-11-15 03:14:49
UhtredKing,Summoning,92756,49,489017,2024-11-15 03:14:49
UhtredKing,Dungeoneering,297902,60,456584,2024-11-15 03:14:49
UhtredKing,Divination,773259,70,388333,2024-11-15 03:14:49
UhtredKing,Invention,0,0,0,2024-11-15 03:14:49
UhtredKing,Archaeology,327134,61,278086,2024-11-15 03:14:49
UhtredKing,Necromancy,177943,55,219178,2024-11-15 03:14:49
Ernis x_x,Overall,38004131,1908,403261,2024-11-15 03:14:49
Ernis x_x,Attack,1339268,76,504030,2024-11-15 03:14:49
Ernis x_x,Defence,3028658,84,407018,2024-11-15 03:14:49
Ernis x_x,Strength,1184706,74,547419,2024-11-15 03:14:49
Ernis x_x,Constitution,3829455,86,432311,2024-11-15 03:14:49
Ernis x_x,Ranged,773445,70,527706,2024-11-15 03:14:49
Ernis x_x,Prayer,696971,69,465501,2024-11-15 03:14:49
Ernis x_x,Magic,5632219,90,361776,2024-11-15 03:14:49
Ernis x_x,Cooking,985171,72,454311,2024-11-15 03:14:49
Ernis x_x,Woodcutting,4561041,88,316388,2024-11-15 03:14:49
Ernis x_x,Fletching,1754835,78,396633,2024-11-15 03:14:49
Ernis x_x,Fishing,752573,70,482967,2024-11-15 03:14:49
Ernis x_x,Firemaking,3365469,85,337990,2024-11-15 03:14:49
Ernis x_x,Crafting,861442,71,461679,2024-11-15 03:14:49
Ernis x_x,Smithing,857292,71,479885,2024-11-15 03:14:49
Ernis x_x,Mining,776233,70,503991,2024-11-15 03:14:49
Ernis x_x,Herblore,1300222,75,380415,2024-11-15 03:14:49
Ernis x_x,Agility,481093,65,441811,2024-11-15 03:14:49
Ernis x_x,Thieving,481286,65,403341,2024-11-15 03:14:49
Ernis x_x,Slayer,1100405,74,396896,2024-11-15 03:14:49
Ernis x_x,Farming,786409,70,330568,2024-11-15 03:14:49
Ernis x_x,Runecrafting,739139,70,347486,2024-11-15 03:14:49
Ernis x_x,Hunter,514409,66,392196,2024-11-15 03:14:49
Ernis x_x,Construction,584497,67,416306,2024-11-15 03:14:49
Ernis x_x,Summoning,625763,68,394917,2024-11-15 03:14:49
Ernis x_x,Dungeoneering,505589,66,424356,2024-11-15 03:14:49
Ernis x_x,Divination,486541,65,402586,2024-11-15 03:14:49
Ernis x_x,Invention,0,0,0,2024-11-15 03:14:49
Ernis x_x,Archaeology,0,1,0,2024-11-15 03:14:49
Ernis x_x,Necromancy,0,1,0,2024-11-15 03:14:49
swamybammy,Overall,243072671,2477,243422,2024-11-15 03:14:49
swamybammy,Attack,11238052,97,278569,2024-11-15 03:14:49
swamybammy,Defence,17083381,101,168708,2024-11-15 03:14:49
swamybammy,Strength,10994673,97,296126,2024-11-15 03:14:49
swamybammy,Constitution,24517829,105,193882,2024-11-15 03:14:49
swamybammy,Ranged,4625697,88,340069,2024-11-15 03:14:49
swamybammy,Prayer,6981268,92,311512,2024-11-15 03:14:49
swamybammy,Magic,25608950,105,118335,2024-11-15 03:14:49
swamybammy,Cooking,779959,70,489750,2024-11-15 03:14:49
swamybammy,Woodcutting,1497358,77,483393,2024-11-15 03:14:49
swamybammy,Fletching,1193032,74,440209,2024-11-15 03:14:49
swamybammy,Fishing,13805413,99,183876,2024-11-15 03:14:49
swamybammy,Firemaking,2623942,82,360961,2024-11-15 03:14:49
swamybammy,Crafting,3296294,85,308686,2024-11-15 03:14:49
swamybammy,Smithing,3618346,86,316377,2024-11-15 03:14:49
swamybammy,Mining,266501,59,699110,2024-11-15 03:14:49
swamybammy,Herblore,11621345,97,264147,2024-11-15 03:14:49
swamybammy,Agility,1520183,77,348892,2024-11-15 03:14:49
swamybammy,Thieving,1970026,79,280504,2024-11-15 03:14:49
swamybammy,Slayer,5179864,89,285424,2024-11-15 03:14:49
swamybammy,Farming,264973,59,404708,2024-11-15 03:14:49
swamybammy,Runecrafting,274883,60,441284,2024-11-15 03:14:49
swamybammy,Hunter,1319040,75,316239,2024-11-15 03:14:49
swamybammy,Construction,6150140,91,225026,2024-11-15 03:14:49
swamybammy,Summoning,6761194,92,252959,2024-11-15 03:14:49
swamybammy,Dungeoneering,1126369,74,383898,2024-11-15 03:14:49
swamybammy,Divination,2142149,80,318034,2024-11-15 03:14:49
swamybammy,Invention,55792423,109,145074,2024-11-15 03:14:49
swamybammy,Archaeology,13544909,99,157861,2024-11-15 03:14:49
swamybammy,Necromancy,7274478,93,141903,2024-11-15 03:14:49
Klauthion,Overall,23659004,1350,590191,2024-11-15 03:14:49
Klauthion,Attack,14461,30,1150583,2024-11-15 03:14:49
Klauthion,Defence,2618768,82,418136,2024-11-15 03:14:49
Klauthion,Strength,24411,35,1059210,2024-11-15 03:14:49
Klauthion,Constitution,3125254,84,455312,2024-11-15 03:14:49
Klauthion,Ranged,7960432,94,295429,2024-11-15 03:14:49
Klauthion,Prayer,5497997,90,328798,2024-11-15 03:14:49
Klauthion,Magic,197850,56,722378,2024-11-15 03:14:49
Klauthion,Cooking,63311,45,859200,2024-11-15 03:14:49
Klauthion,Woodcutting,55099,43,945985,2024-11-15 03:14:49
Klauthion,Fletching,189606,56,607004,2024-11-15 03:14:49
Klauthion,Fishing,12123,29,1016708,2024-11-15 03:14:49
Klauthion,Firemaking,40616,40,888788,2024-11-15 03:14:49
Klauthion,Crafting,974548,72,451987,2024-11-15 03:14:49
Klauthion,Smithing,58392,44,843361,2024-11-15 03:14:49
Klauthion,Mining,87452,48,876558,2024-11-15 03:14:49
Klauthion,Herblore,400191,63,442656,2024-11-15 03:14:49
Klauthion,Agility,216092,57,509307,2024-11-15 03:14:49
Klauthion,Thieving,449834,65,409074,2024-11-15 03:14:49
Klauthion,Slayer,19819,33,688855,2024-11-15 03:14:49
Klauthion,Farming,0,1,0,2024-11-15 03:14:49
Klauthion,Runecrafting,9213,26,803622,2024-11-15 03:14:49
Klauthion,Hunter,0,1,0,2024-11-15 03:14:49
Klauthion,Construction,1239130,75,357048,2024-11-15 03:14:49
Klauthion,Summoning,285570,60,432572,2024-11-15 03:14:49
Klauthion,Dungeoneering,10479,27,726151,2024-11-15 03:14:49
Klauthion,Divination,0,1,0,2024-11-15 03:14:49
Klauthion,Invention,0,0,0,2024-11-15 03:14:49
Klauthion,Archaeology,102021,50,321654,2024-11-15 03:14:49
Klauthion,Necromancy,0,1,0,2024-11-15 03:14:49
TTV Undraz,Overall,76233782,1851,419997,2024-11-15 03:14:49
TTV Undraz,Attack,1231326,75,524113,2024-11-15 03:14:49
TTV Undraz,Defence,785727,70,576735,2024-11-15 03:14:49
TTV Undraz,Strength,3452466,85,405970,2024-11-15 03:14:49
TTV Undraz,Constitution,1962753,79,513195,2024-11-15 03:14:49
TTV Undraz,Ranged,1751723,78,436021,2024-11-15 03:14:49
TTV Undraz,Prayer,39967694,110,36657,2024-11-15 03:14:49
TTV Undraz,Magic,558956,67,595728,2024-11-15 03:14:49
TTV Undraz,Cooking,753460,70,498748,2024-11-15 03:14:49
TTV Undraz,Woodcutting,210764,57,764881,2024-11-15 03:14:49
TTV Undraz,Fletching,59180,44,704844,2024-11-15 03:14:49
TTV Undraz,Fishing,163796,54,713376,2024-11-15 03:14:49
TTV Undraz,Firemaking,152540,54,699386,2024-11-15 03:14:49
TTV Undraz,Crafting,1144492,74,442332,2024-11-15 03:14:49
TTV Undraz,Smithing,1986194,80,420229,2024-11-15 03:14:49
TTV Undraz,Mining,751493,70,510073,2024-11-15 03:14:49
TTV Undraz,Herblore,13038019,99,258189,2024-11-15 03:14:49
TTV Undraz,Agility,2263453,81,312716,2024-11-15 03:14:49
TTV Undraz,Thieving,408338,64,415628,2024-11-15 03:14:49
TTV Undraz,Slayer,208466,57,516575,2024-11-15 03:14:49
TTV Undraz,Farming,33032,38,539573,2024-11-15 03:14:49
TTV Undraz,Runecrafting,5489,21,855187,2024-11-15 03:14:49
TTV Undraz,Hunter,114919,51,509440,2024-11-15 03:14:49
TTV Undraz,Construction,3233073,84,261753,2024-11-15 03:14:49
TTV Undraz,Summoning,899887,72,370515,2024-11-15 03:14:49
TTV Undraz,Dungeoneering,78207,47,553806,2024-11-15 03:14:49
TTV Undraz,Divination,409461,64,408043,2024-11-15 03:14:49
TTV Undraz,Invention,0,0,0,2024-11-15 03:14:49
TTV Undraz,Archaeology,507283,66,263476,2024-11-15 03:14:49
TTV Undraz,Necromancy,101591,50,233701,2024-11-15 03:14:49
One Is Jesus,Overall,138736199,2439,253596,2024-11-15 03:14:49
One Is Jesus,Attack,1222113,75,528388,2024-11-15 03:14:49
One Is Jesus,Defence,3310331,85,397751,2024-11-15 03:14:49
One Is Jesus,Strength,894633,71,581171,2024-11-15 03:14:49
One Is Jesus,Constitution,4424245,88,416869,2024-11-15 03:14:49
One Is Jesus,Ranged,1227641,75,476069,2024-11-15 03:14:49
One Is Jesus,Prayer,1578702,77,388054,2024-11-15 03:14:49
One Is Jesus,Magic,3284576,85,410283,2024-11-15 03:14:49
One Is Jesus,Cooking,2129439,80,368889,2024-11-15 03:14:49
One Is Jesus,Woodcutting,1597697,77,472149,2024-11-15 03:14:49
One Is Jesus,Fletching,2847963,83,339419,2024-11-15 03:14:49
One Is Jesus,Fishing,14838546,100,162118,2024-11-15 03:14:49
One Is Jesus,Firemaking,2721305,83,357202,2024-11-15 03:14:49
One Is Jesus,Crafting,4140361,87,287870,2024-11-15 03:14:49
One Is Jesus,Smithing,4668481,88,299678,2024-11-15 03:14:49
One Is Jesus,Mining,8581092,94,250455,2024-11-15 03:14:49
One Is Jesus,Herblore,14077898,99,202985,2024-11-15 03:14:49
One Is Jesus,Agility,8212481,94,226635,2024-11-15 03:14:49
One Is Jesus,Thieving,1213595,75,310877,2024-11-15 03:14:49
One Is Jesus,Slayer,3985937,87,302958,2024-11-15 03:14:49
One Is Jesus,Farming,1030194,73,312030,2024-11-15 03:14:49
One Is Jesus,Runecrafting,1413539,76,293217,2024-11-15 03:14:49
One Is Jesus,Hunter,5778146,90,223669,2024-11-15 03:14:49
One Is Jesus,Construction,2067701,80,300160,2024-11-15 03:14:49
One Is Jesus,Summoning,2213427,81,305006,2024-11-15 03:14:49
One Is Jesus,Dungeoneering,2224524,81,321023,2024-11-15 03:14:49
One Is Jesus,Divination,11204399,97,197421,2024-11-15 03:14:49
One Is Jesus,Invention,8716437,70,232896,2024-11-15 03:14:49
One Is Jesus,Archaeology,13256440,99,163378,2024-11-15 03:14:49
One Is Jesus,Necromancy,5874356,90,146135,2024-11-15 03:14:49
Sharxio,Overall,33884425,1665,479063,2024-11-15 03:14:49
Sharxio,Attack,1813943,79,470727,2024-11-15 03:14:49
Sharxio,Defence,5306431,89,365067,2024-11-15 03:14:49
Sharxio,Strength,1600518,77,507780,2024-11-15 03:14:49
Sharxio,Constitution,1615639,77,536645,2024-11-15 03:14:49
Sharxio,Ranged,845491,71,514726,2024-11-15 03:14:49
Sharxio,Prayer,6854492,92,313597,2024-11-15 03:14:49
Sharxio,Magic,354614,62,647543,2024-11-15 03:14:49
Sharxio,Cooking,360659,62,591031,2024-11-15 03:14:49
Sharxio,Woodcutting,44990,41,973862,2024-11-15 03:14:49
Sharxio,Fletching,333344,61,560276,2024-11-15 03:14:49
Sharxio,Fishing,7097,24,1061296,2024-11-15 03:14:49
Sharxio,Firemaking,125870,52,727869,2024-11-15 03:14:49
Sharxio,Crafting,295210,60,583112,2024-11-15 03:14:49
Sharxio,Smithing,72938,46,808470,2024-11-15 03:14:49
Sharxio,Mining,1551613,77,404495,2024-11-15 03:14:49
Sharxio,Herblore,336637,62,452533,2024-11-15 03:14:49
Sharxio,Agility,889353,71,392952,2024-11-15 03:14:49
Sharxio,Thieving,339699,62,429773,2024-11-15 03:14:49
Sharxio,Slayer,4417142,88,295571,2024-11-15 03:14:49
Sharxio,Farming,6291,23,637405,2024-11-15 03:14:49
Sharxio,Runecrafting,27745,37,696906,2024-11-15 03:14:49
Sharxio,Hunter,6035,22,668211,2024-11-15 03:14:49
Sharxio,Construction,689965,69,408385,2024-11-15 03:14:49
Sharxio,Summoning,5482539,90,261842,2024-11-15 03:14:49
Sharxio,Dungeoneering,37580,40,616340,2024-11-15 03:14:49
Sharxio,Divination,6814,23,567717,2024-11-15 03:14:49
Sharxio,Invention,0,0,0,2024-11-15 03:14:49
Sharxio,Archaeology,401626,63,271071,2024-11-15 03:14:49
Sharxio,Necromancy,60150,44,244008,2024-11-15 03:14:49
Jabib,Overall,1349276896,2945,92570,2024-11-15 03:14:49
Jabib,Attack,13043785,99,266255,2024-11-15 03:14:49
Jabib,Defence,13059022,99,280967,2024-11-15 03:14:49
Jabib,Strength,13080167,99,270785,2024-11-15 03:14:49
Jabib,Constitution,13581432,99,292367,2024-11-15 03:14:49
Jabib,Ranged,13089097,99,255567,2024-11-15 03:14:49
Jabib,Prayer,13399526,99,201512,2024-11-15 03:14:49
Jabib,Magic,13053052,99,290563,2024-11-15 03:14:49
Jabib,Cooking,22711987,104,55037,2024-11-15 03:14:49
Jabib,Woodcutting,15728238,100,120076,2024-11-15 03:14:49
Jabib,Fletching,40175746,110,29185,2024-11-15 03:14:49
Jabib,Fishing,107557977,120,23164,2024-11-15 03:14:49
Jabib,Firemaking,24282078,105,68357,2024-11-15 03:14:49
Jabib,Crafting,26315233,106,50590,2024-11-15 03:14:49
Jabib,Smithing,34087707,108,53406,2024-11-15 03:14:49
Jabib,Mining,26792684,106,87639,2024-11-15 03:14:49
Jabib,Herblore,25897061,105,137049,2024-11-15 03:14:49
Jabib,Agility,200000000,120,4829,2024-11-15 03:14:49
Jabib,Thieving,16907383,101,105039,2024-11-15 03:14:49
Jabib,Slayer,21786661,104,149182,2024-11-15 03:14:49
Jabib,Farming,15504420,100,157915,2024-11-15 03:14:49
Jabib,Runecrafting,14613655,100,96700,2024-11-15 03:14:49
Jabib,Hunter,24421635,105,63994,2024-11-15 03:14:49
Jabib,Construction,26342248,106,46797,2024-11-15 03:14:49
Jabib,Summoning,28399198,106,46457,2024-11-15 03:14:49
Jabib,Dungeoneering,71284179,116,82418,2024-11-15 03:14:49
Jabib,Divination,110350960,120,13350,2024-11-15 03:14:49
Jabib,Invention,200000000,150,25820,2024-11-15 03:14:49
Jabib,Archaeology,200000000,120,15453,2024-11-15 03:14:49
Jabib,Necromancy,3811765,86,154248,2024-11-15 03:14:49
MeatyMark,Overall,52453264,1937,394742,2024-11-15 03:14:49
MeatyMark,Attack,13046040,99,264993,2024-11-15 03:14:49
MeatyMark,Defence,1995334,80,462706,2024-11-15 03:14:49
MeatyMark,Strength,4152551,87,384803,2024-11-15 03:14:49
MeatyMark,Constitution,3997596,87,427725,2024-11-15 03:14:49
MeatyMark,Ranged,2740707,83,383919,2024-11-15 03:14:49
MeatyMark,Prayer,2425871,82,362078,2024-11-15 03:14:49
MeatyMark,Magic,1027888,73,526732,2024-11-15 03:14:49
MeatyMark,Cooking,366783,62,588791,2024-11-15 03:14:49
MeatyMark,Woodcutting,118544,51,840847,2024-11-15 03:14:49
MeatyMark,Fletching,151453,54,626332,2024-11-15 03:14:49
MeatyMark,Fishing,308635,61,612004,2024-11-15 03:14:49
MeatyMark,Firemaking,202411,56,662758,2024-11-15 03:14:49
MeatyMark,Crafting,2098649,80,373790,2024-11-15 03:14:49
MeatyMark,Smithing,5915363,91,281702,2024-11-15 03:14:49
MeatyMark,Mining,1032605,73,463754,2024-11-15 03:14:49
MeatyMark,Herblore,1823239,79,361806,2024-11-15 03:14:49
MeatyMark,Agility,2360211,81,308849,2024-11-15 03:14:49
MeatyMark,Thieving,113399,51,560457,2024-11-15 03:14:49
MeatyMark,Slayer,1532974,77,373519,2024-11-15 03:14:49
MeatyMark,Farming,97212,49,473968,2024-11-15 03:14:49
MeatyMark,Runecrafting,9895,27,796914,2024-11-15 03:14:49
MeatyMark,Hunter,53311,43,554038,2024-11-15 03:14:49
MeatyMark,Construction,67303,45,566839,2024-11-15 03:14:49
MeatyMark,Summoning,221659,57,445655,2024-11-15 03:14:49
MeatyMark,Dungeoneering,587602,67,416118,2024-11-15 03:14:49
MeatyMark,Divination,3972029,86,243905,2024-11-15 03:14:49
MeatyMark,Invention,1438588,45,284280,2024-11-15 03:14:49
MeatyMark,Archaeology,532295,66,261952,2024-11-15 03:14:49
MeatyMark,Necromancy,63117,45,242908,2024-11-15 03:14:49
Cronochin,Overall,204071,359,1174446,2024-11-15 03:14:49
Cronochin,Attack,5837,22,1268947,2024-11-15 03:14:49
Cronochin,Defence,5837,22,1257157,2024-11-15 03:14:49
Cronochin,Strength,5837,22,1253298,2024-11-15 03:14:49
Cronochin,Constitution,8291,25,1328665,2024-11-15 03:14:49
Cronochin,Ranged,0,1,0,2024-11-15 03:14:49
Cronochin,Prayer,0,1,0,2024-11-15 03:14:49
Cronochin,Magic,0,1,0,2024-11-15 03:14:49
Cronochin,Cooking,0,1,0,2024-11-15 03:14:49
Cronochin,Woodcutting,24678,35,1064382,2024-11-15 03:14:49
Cronochin,Fletching,0,1,0,2024-11-15 03:14:49
Cronochin,Fishing,0,1,0,2024-11-15 03:14:49
Cronochin,Firemaking,3285,17,1197095,2024-11-15 03:14:49
Cronochin,Crafting,3119,17,1079852,2024-11-15 03:14:49
Cronochin,Smithing,21174,34,1012038,2024-11-15 03:14:49
Cronochin,Mining,27149,36,1047028,2024-11-15 03:14:49
Cronochin,Herblore,0,1,0,2024-11-15 03:14:49
Cronochin,Agility,11131,28,784692,2024-11-15 03:14:49
Cronochin,Thieving,0,1,0,2024-11-15 03:14:49
Cronochin,Slayer,0,1,0,2024-11-15 03:14:49
Cronochin,Farming,0,1,0,2024-11-15 03:14:49
Cronochin,Runecrafting,0,1,0,2024-11-15 03:14:49
Cronochin,Hunter,0,1,0,2024-11-15 03:14:49
Cronochin,Construction,82198,47,553817,2024-11-15 03:14:49
Cronochin,Summoning,0,1,0,2024-11-15 03:14:49
Cronochin,Dungeoneering,0,1,0,2024-11-15 03:14:49
Cronochin,Divination,0,1,0,2024-11-15 03:14:49
Cronochin,Invention,0,0,0,2024-11-15 03:14:49
Cronochin,Archaeology,0,1,0,2024-11-15 03:14:49
Cronochin,Necromancy,0,1,0,2024-11-15 03:14:49
Sabre Taser,Overall,1413117063,2945,92562,2024-11-15 03:14:49
Sabre Taser,Attack,106047889,120,23289,2024-11-15 03:14:49
Sabre Taser,Defence,107484226,120,40739,2024-11-15 03:14:49
Sabre Taser,Strength,106175960,120,22822,2024-11-15 03:14:49
Sabre Taser,Constitution,139755718,120,43989,2024-11-15 03:14:49
Sabre Taser,Ranged,91474078,118,47440,2024-11-15 03:14:49
Sabre Taser,Prayer,19015834,102,72157,2024-11-15 03:14:49
Sabre Taser,Magic,14529517,100,208277,2024-11-15 03:14:49
Sabre Taser,Cooking,57263378,113,25304,2024-11-15 03:14:49
Sabre Taser,Woodcutting,57567832,114,28653,2024-11-15 03:14:49
Sabre Taser,Fletching,16494601,101,76198,2024-11-15 03:14:49
Sabre Taser,Fishing,26886898,106,82508,2024-11-15 03:14:49
Sabre Taser,Firemaking,22219241,104,74993,2024-11-15 03:14:49
Sabre Taser,Crafting,25349849,105,52519,2024-11-15 03:14:49
Sabre Taser,Smithing,31209472,107,56590,2024-11-15 03:14:49
Sabre Taser,Mining,23466044,104,98886,2024-11-15 03:14:49
Sabre Taser,Herblore,20272239,103,150980,2024-11-15 03:14:49
Sabre Taser,Agility,33371633,108,53183,2024-11-15 03:14:49
Sabre Taser,Thieving,17242595,101,102572,2024-11-15 03:14:49
Sabre Taser,Slayer,36859661,109,115359,2024-11-15 03:14:49
Sabre Taser,Farming,29910467,107,110307,2024-11-15 03:14:49
Sabre Taser,Runecrafting,14511096,100,99197,2024-11-15 03:14:49
Sabre Taser,Hunter,104392969,120,27417,2024-11-15 03:14:49
Sabre Taser,Construction,28287760,106,43456,2024-11-15 03:14:49
Sabre Taser,Summoning,15247694,100,88833,2024-11-15 03:14:49
Sabre Taser,Dungeoneering,34090765,108,106313,2024-11-15 03:14:49
Sabre Taser,Divination,17799766,102,79444,2024-11-15 03:14:49
Sabre Taser,Invention,91506023,123,87628,2024-11-15 03:14:49
Sabre Taser,Archaeology,120400375,120,46603,2024-11-15 03:14:49
Sabre Taser,Necromancy,4283483,87,152088,2024-11-15 03:14:49
KaliFuries,Overall,3514381,976,749332,2024-11-15 03:14:49
KaliFuries,Attack,515721,66,636198,2024-11-15 03:14:49
KaliFuries,Defence,523429,66,634191,2024-11-15 03:14:49
KaliFuries,Strength,196977,56,789648,2024-11-15 03:14:49
KaliFuries,Constitution,282872,60,772473,2024-11-15 03:14:49
KaliFuries,Ranged,10857,28,971347,2024-11-15 03:14:49
KaliFuries,Prayer,277860,60,535145,2024-11-15 03:14:49
KaliFuries,Magic,8476,25,1101100,2024-11-15 03:14:49
KaliFuries,Cooking,11688,28,1066613,2024-11-15 03:14:49
KaliFuries,Woodcutting,127482,52,831019,2024-11-15 03:14:49
KaliFuries,Fletching,26981,36,758197,2024-11-15 03:14:49
KaliFuries,Fishing,8582,25,1045039,2024-11-15 03:14:49
KaliFuries,Firemaking,49108,42,865656,2024-11-15 03:14:49
KaliFuries,Crafting,19646,33,924341,2024-11-15 03:14:49
KaliFuries,Smithing,364139,62,574755,2024-11-15 03:14:49
KaliFuries,Mining,737827,70,514654,2024-11-15 03:14:49
KaliFuries,Herblore,0,1,0,2024-11-15 03:14:49
KaliFuries,Agility,6714,23,819276,2024-11-15 03:14:49
KaliFuries,Thieving,50997,43,620309,2024-11-15 03:14:49
KaliFuries,Slayer,0,1,0,2024-11-15 03:14:49
KaliFuries,Farming,0,1,0,2024-11-15 03:14:49
KaliFuries,Runecrafting,0,1,0,2024-11-15 03:14:49
KaliFuries,Hunter,0,1,0,2024-11-15 03:14:49
KaliFuries,Construction,7994,25,694840,2024-11-15 03:14:49
KaliFuries,Summoning,103775,50,484358,2024-11-15 03:14:49
KaliFuries,Dungeoneering,0,1,0,2024-11-15 03:14:49
KaliFuries,Divination,0,1,0,2024-11-15 03:14:49
KaliFuries,Invention,0,0,0,2024-11-15 03:14:49
KaliFuries,Archaeology,171401,55,300688,2024-11-15 03:14:49
KaliFuries,Necromancy,5496,21,293943,2024-11-15 03:14:49
Kaiilua,Overall,7209504,811,833580,2024-11-15 03:14:50
Kaiilua,Attack,0,1,0,2024-11-15 03:14:50
Kaiilua,Defence,313274,61,687308,2024-11-15 03:14:50
Kaiilua,Strength,0,1,0,2024-11-15 03:14:50
Kaiilua,Constitution,203184,56,820716,2024-11-15 03:14:50
Kaiilua,Ranged,0,1,0,2024-11-15 03:14:50
Kaiilua,Prayer,2742875,83,354992,2024-11-15 03:14:50
Kaiilua,Magic,335983,62,654864,2024-11-15 03:14:50
Kaiilua,Cooking,0,1,0,2024-11-15 03:14:50
Kaiilua,Woodcutting,127626,52,830849,2024-11-15 03:14:50
Kaiilua,Fletching,10385,27,832446,2024-11-15 03:14:50
