username,skill,experience,level,rank,time_retrieved
Baileyz,Dungeoneering,419017,64,435419,2024-11-15 03:03:57
Baileyz,Divination,1282485,75,373156,2024-11-15 03:03:57
Baileyz,Invention,0,0,0,2024-11-15 03:03:57
Baileyz,Archaeology,996139,73,242905,2024-11-15 03:03:57
Baileyz,Necromancy,210260,57,215798,2024-11-15 03:03:57
OGsean,Overall,55387343,2094,349177,2024-11-15 03:03:57
OGsean,Attack,6392777,91,317252,2024-11-15 03:03:57
OGsean,Defence,3813025,86,383355,2024-11-15 03:03:57
OGsean,Strength,3419496,85,407114,2024-11-15 03:03:57
OGsean,Constitution,3659829,86,437361,2024-11-15 03:03:57
OGsean,Ranged,249341,59,635236,2024-11-15 03:03:57
OGsean,Prayer,1439976,76,393952,2024-11-15 03:03:57
OGsean,Magic,638537,68,582321,2024-11-15 03:03:57
OGsean,Cooking,894115,71,467627,2024-11-15 03:03:57
OGsean,Woodcutting,243620,58,748406,2024-11-15 03:03:57
OGsean,Fletching,111316,50,655177,2024-11-15 03:03:57
OGsean,Fishing,750109,70,483728,2024-11-15 03:03:57
OGsean,Firemaking,794709,70,492906,2024-11-15 03:03:57
OGsean,Crafting,2322003,81,351132,2024-11-15 03:03:57
OGsean,Smithing,4061830,87,307769,2024-11-15 03:03:57
OGsean,Mining,2710180,83,337271,2024-11-15 03:03:57
OGsean,Herblore,3913761,86,321391,2024-11-15 03:03:57
OGsean,Agility,3291429,85,283583,2024-11-15 03:03:57
OGsean,Thieving,466083,65,405792,2024-11-15 03:03:57
OGsean,Slayer,609639,68,439612,2024-11-15 03:03:57
OGsean,Farming,43788,41,523075,2024-11-15 03:03:57
OGsean,Runecrafting,460087,65,385381,2024-11-15 03:03:57
OGsean,Hunter,2900215,83,255760,2024-11-15 03:03:57
OGsean,Construction,472461,65,427799,2024-11-15 03:03:57
OGsean,Summoning,355901,62,420627,2024-11-15 03:03:57
OGsean,Dungeoneering,910619,72,393731,2024-11-15 03:03:57
OGsean,Divination,2867754,83,267795,2024-11-15 03:03:57
OGsean,Invention,1255481,43,287159,2024-11-15 03:03:57
OGsean,Archaeology,5855737,90,188600,2024-11-15 03:03:57
OGsean,Necromancy,483525,65,199255,2024-11-15 03:03:57
Michael FK8,Overall,360239353,2767,166958,2024-11-15 03:03:57
Michael FK8,Attack,9818886,96,285106,2024-11-15 03:03:57
Michael FK8,Defence,5608896,90,349045,2024-11-15 03:03:57
Michael FK8,Strength,5634356,90,351619,2024-11-15 03:03:57
Michael FK8,Constitution,9629078,95,331212,2024-11-15 03:03:57
Michael FK8,Ranged,5834960,90,319759,2024-11-15 03:03:57
Michael FK8,Prayer,13201828,99,219806,2024-11-15 03:03:57
Michael FK8,Magic,6776579,92,345708,2024-11-15 03:03:57
Michael FK8,Cooking,13119126,99,224355,2024-11-15 03:03:57
Michael FK8,Woodcutting,13459455,99,194759,2024-11-15 03:03:57
Michael FK8,Fletching,13066959,99,225036,2024-11-15 03:03:57
Michael FK8,Fishing,13625282,99,189124,2024-11-15 03:03:57
Michael FK8,Firemaking,13386250,99,203125,2024-11-15 03:03:57
Michael FK8,Crafting,7347379,93,244631,2024-11-15 03:03:57
Michael FK8,Smithing,13157211,99,224091,2024-11-15 03:03:57
Michael FK8,Mining,21773084,104,106447,2024-11-15 03:03:57
Michael FK8,Herblore,17825977,102,161631,2024-11-15 03:03:57
Michael FK8,Agility,8864485,95,223023,2024-11-15 03:03:57
Michael FK8,Thieving,15475816,100,119615,2024-11-15 03:03:57
Michael FK8,Slayer,4706285,88,291182,2024-11-15 03:03:57
Michael FK8,Farming,28445260,106,112623,2024-11-15 03:03:57
Michael FK8,Runecrafting,2085913,80,266541,2024-11-15 03:03:57
Michael FK8,Hunter,13727546,99,146490,2024-11-15 03:03:57
Michael FK8,Construction,6671824,92,220459,2024-11-15 03:03:57
Michael FK8,Summoning,10655088,96,230447,2024-11-15 03:03:57
Michael FK8,Dungeoneering,2305599,81,317403,2024-11-15 03:03:57
Michael FK8,Divination,10686669,96,198916,2024-11-15 03:03:57
Michael FK8,Invention,56302921,109,144502,2024-11-15 03:03:57
Michael FK8,Archaeology,14814700,100,146494,2024-11-15 03:03:57
Michael FK8,Necromancy,2231941,81,166429,2024-11-15 03:03:57
VR6,Overall,645700907,2809,153369,2024-11-15 03:03:57
VR6,Attack,27321028,106,87531,2024-11-15 03:03:57
VR6,Defence,46554,42,970362,2024-11-15 03:03:57
VR6,Strength,17946422,102,135431,2024-11-15 03:03:57
VR6,Constitution,33425399,108,151013,2024-11-15 03:03:57
VR6,Ranged,26717235,106,109753,2024-11-15 03:03:57
VR6,Prayer,13787021,99,174935,2024-11-15 03:03:57
VR6,Magic,35175571,109,94399,2024-11-15 03:03:57
VR6,Cooking,17138435,101,84852,2024-11-15 03:03:57
VR6,Woodcutting,13251302,99,210915,2024-11-15 03:03:57
VR6,Fletching,13036451,99,238262,2024-11-15 03:03:57
VR6,Fishing,15617249,100,150661,2024-11-15 03:03:57
VR6,Firemaking,14902250,100,139497,2024-11-15 03:03:57
VR6,Crafting,13351563,99,183828,2024-11-15 03:03:57
VR6,Smithing,105323198,120,19894,2024-11-15 03:03:57
VR6,Mining,14763820,100,171670,2024-11-15 03:03:57
VR6,Herblore,104501581,120,81670,2024-11-15 03:03:57
VR6,Agility,18909606,102,89467,2024-11-15 03:03:57
VR6,Thieving,14658876,100,132801,2024-11-15 03:03:57
VR6,Slayer,19594702,103,157856,2024-11-15 03:03:57
VR6,Farming,13086267,99,197310,2024-11-15 03:03:57
VR6,Runecrafting,4291782,87,227215,2024-11-15 03:03:57
VR6,Hunter,14949240,100,117286,2024-11-15 03:03:57
VR6,Construction,13042612,99,194783,2024-11-15 03:03:57
VR6,Summoning,13540347,99,154370,2024-11-15 03:03:57
VR6,Dungeoneering,6314042,91,235272,2024-11-15 03:03:57
VR6,Divination,4009129,87,243260,2024-11-15 03:03:57
VR6,Invention,39881925,101,171434,2024-11-15 03:03:57
VR6,Archaeology,13115433,99,167362,2024-11-15 03:03:57
VR6,Necromancy,4001867,87,153343,2024-11-15 03:03:57
Shiroo Ronin,Overall,936601877,2921,105874,2024-11-15 03:03:57
Shiroo Ronin,Attack,18160904,102,131737,2024-11-15 03:03:57
Shiroo Ronin,Defence,17591503,102,164167,2024-11-15 03:03:57
Shiroo Ronin,Strength,21407829,104,111066,2024-11-15 03:03:57
Shiroo Ronin,Constitution,71375325,116,82430,2024-11-15 03:03:57
Shiroo Ronin,Ranged,31785055,108,96891,2024-11-15 03:03:57
Shiroo Ronin,Prayer,104324665,120,23385,2024-11-15 03:03:57
Shiroo Ronin,Magic,104553712,120,47750,2024-11-15 03:03:57
Shiroo Ronin,Cooking,13207572,99,209822,2024-11-15 03:03:57
Shiroo Ronin,Woodcutting,13199995,99,215823,2024-11-15 03:03:57
Shiroo Ronin,Fletching,13159535,99,202720,2024-11-15 03:03:57
Shiroo Ronin,Fishing,15292773,100,155006,2024-11-15 03:03:57
Shiroo Ronin,Firemaking,104284093,120,28835,2024-11-15 03:03:57
Shiroo Ronin,Crafting,13491639,99,175412,2024-11-15 03:03:57
Shiroo Ronin,Smithing,13152806,99,224679,2024-11-15 03:03:57
Shiroo Ronin,Mining,13503219,99,203557,2024-11-15 03:03:57
Shiroo Ronin,Herblore,13664890,99,215075,2024-11-15 03:03:57
Shiroo Ronin,Agility,19403294,103,86670,2024-11-15 03:03:57
Shiroo Ronin,Thieving,15939339,101,114159,2024-11-15 03:03:57
Shiroo Ronin,Slayer,26310221,106,135414,2024-11-15 03:03:57
Shiroo Ronin,Farming,15686220,100,156358,2024-11-15 03:03:57
Shiroo Ronin,Runecrafting,13162498,99,164060,2024-11-15 03:03:57
Shiroo Ronin,Hunter,13342110,99,164860,2024-11-15 03:03:57
Shiroo Ronin,Construction,13122758,99,185938,2024-11-15 03:03:57
Shiroo Ronin,Summoning,19754531,103,58695,2024-11-15 03:03:57
Shiroo Ronin,Dungeoneering,17767148,102,142276,2024-11-15 03:03:57
Shiroo Ronin,Divination,13064897,99,187941,2024-11-15 03:03:57
Shiroo Ronin,Invention,94720350,124,82615,2024-11-15 03:03:57
Shiroo Ronin,Archaeology,13277425,99,162875,2024-11-15 03:03:57
Shiroo Ronin,Necromancy,78895571,117,53540,2024-11-15 03:03:57
That1Nooob,Overall,8172933,1206,647635,2024-11-15 03:03:57
That1Nooob,Attack,0,1,0,2024-11-15 03:03:57
That1Nooob,Defence,57933,44,943076,2024-11-15 03:03:57
That1Nooob,Strength,0,1,0,2024-11-15 03:03:57
That1Nooob,Constitution,34479,39,1092176,2024-11-15 03:03:57
That1Nooob,Ranged,46701,42,813658,2024-11-15 03:03:57
That1Nooob,Prayer,1642654,78,386049,2024-11-15 03:03:57
That1Nooob,Magic,9354,26,1090050,2024-11-15 03:03:57
That1Nooob,Cooking,239826,58,652738,2024-11-15 03:03:57
That1Nooob,Woodcutting,553174,67,627502,2024-11-15 03:03:57
That1Nooob,Fletching,125399,52,642508,2024-11-15 03:03:57
That1Nooob,Fishing,391269,63,574526,2024-11-15 03:03:57
That1Nooob,Firemaking,363792,62,582472,2024-11-15 03:03:57
That1Nooob,Crafting,226127,58,610253,2024-11-15 03:03:57
That1Nooob,Smithing,749525,70,503020,2024-11-15 03:03:57
That1Nooob,Mining,1438206,76,415255,2024-11-15 03:03:57
That1Nooob,Herblore,22748,35,640130,2024-11-15 03:03:57
That1Nooob,Agility,25751,36,703747,2024-11-15 03:03:57
That1Nooob,Thieving,79533,47,587515,2024-11-15 03:03:57
That1Nooob,Slayer,12892,29,720799,2024-11-15 03:03:57
That1Nooob,Farming,33565,38,538848,2024-11-15 03:03:57
That1Nooob,Runecrafting,0,1,0,2024-11-15 03:03:57
That1Nooob,Hunter,0,1,0,2024-11-15 03:03:57
That1Nooob,Construction,308918,61,454042,2024-11-15 03:03:57
That1Nooob,Summoning,60087,44,506901,2024-11-15 03:03:57
That1Nooob,Dungeoneering,111661,50,524966,2024-11-15 03:03:57
That1Nooob,Divination,6946,23,567024,2024-11-15 03:03:57
That1Nooob,Invention,0,0,0,2024-11-15 03:03:57
That1Nooob,Archaeology,1628688,77,227714,2024-11-15 03:03:57
That1Nooob,Necromancy,0,1,0,2024-11-15 03:03:57
DrunkCowboy,Overall,434826730,2826,147630,2024-11-15 03:03:57
DrunkCowboy,Attack,13249626,99,225559,2024-11-15 03:03:57
DrunkCowboy,Defence,34477885,108,99710,2024-11-15 03:03:57
DrunkCowboy,Strength,13241327,99,245244,2024-11-15 03:03:57
DrunkCowboy,Constitution,34635854,108,146847,2024-11-15 03:03:57
DrunkCowboy,Ranged,25972261,105,112123,2024-11-15 03:03:57
DrunkCowboy,Prayer,13482974,99,195160,2024-11-15 03:03:57
DrunkCowboy,Magic,13477477,99,246496,2024-11-15 03:03:57
DrunkCowboy,Cooking,13121873,99,223766,2024-11-15 03:03:57
DrunkCowboy,Woodcutting,6651101,92,279023,2024-11-15 03:03:57
DrunkCowboy,Fletching,13265244,99,185710,2024-11-15 03:03:57
DrunkCowboy,Fishing,13469920,99,194838,2024-11-15 03:03:57
DrunkCowboy,Firemaking,5423400,90,304527,2024-11-15 03:03:57
DrunkCowboy,Crafting,13689973,99,165298,2024-11-15 03:03:57
DrunkCowboy,Smithing,13061710,99,238450,2024-11-15 03:03:57
DrunkCowboy,Mining,13071145,99,228213,2024-11-15 03:03:57
DrunkCowboy,Herblore,13908393,99,207295,2024-11-15 03:03:57
DrunkCowboy,Agility,13035628,99,207871,2024-11-15 03:03:57
DrunkCowboy,Thieving,13040803,99,202702,2024-11-15 03:03:57
DrunkCowboy,Slayer,21813223,104,149081,2024-11-15 03:03:57
DrunkCowboy,Farming,14602707,100,167159,2024-11-15 03:03:57
DrunkCowboy,Runecrafting,4589294,88,225016,2024-11-15 03:03:57
DrunkCowboy,Hunter,13037622,99,196451,2024-11-15 03:03:57
DrunkCowboy,Construction,6727926,92,219967,2024-11-15 03:03:57
DrunkCowboy,Summoning,13846115,99,133403,2024-11-15 03:03:57
DrunkCowboy,Dungeoneering,7567041,93,223784,2024-11-15 03:03:57
DrunkCowboy,Divination,4524935,88,237144,2024-11-15 03:03:57
DrunkCowboy,Invention,45073697,104,160729,2024-11-15 03:03:57
DrunkCowboy,Archaeology,6615888,92,184958,2024-11-15 03:03:57
DrunkCowboy,Necromancy,16151688,101,112149,2024-11-15 03:03:57
Snugglz69,Overall,48210905,2114,343467,2024-11-15 03:03:57
Snugglz69,Attack,867501,71,569500,2024-11-15 03:03:57
Snugglz69,Defence,2838659,83,411500,2024-11-15 03:03:57
Snugglz69,Strength,836877,71,590582,2024-11-15 03:03:57
Snugglz69,Constitution,1483981,77,547300,2024-11-15 03:03:57
Snugglz69,Ranged,877506,71,510256,2024-11-15 03:03:57
Snugglz69,Prayer,789470,70,445357,2024-11-15 03:03:57
Snugglz69,Magic,2040473,80,461255,2024-11-15 03:03:57
Snugglz69,Cooking,1424586,76,410820,2024-11-15 03:03:57
Snugglz69,Woodcutting,1301662,75,510396,2024-11-15 03:03:57
Snugglz69,Fletching,2548739,82,350881,2024-11-15 03:03:57
Snugglz69,Fishing,1729521,78,377693,2024-11-15 03:03:57
Snugglz69,Firemaking,1556437,77,415766,2024-11-15 03:03:57
Snugglz69,Crafting,2831212,83,324285,2024-11-15 03:03:57
Snugglz69,Smithing,5613742,90,286332,2024-11-15 03:03:57
Snugglz69,Mining,6082353,91,271700,2024-11-15 03:03:57
Snugglz69,Herblore,350781,62,450003,2024-11-15 03:03:57
Snugglz69,Agility,3641925,86,275888,2024-11-15 03:03:57
Snugglz69,Thieving,177609,55,487939,2024-11-15 03:03:57
Snugglz69,Slayer,1409555,76,379257,2024-11-15 03:03:57
Snugglz69,Farming,436523,64,371074,2024-11-15 03:03:57
Snugglz69,Runecrafting,1281933,75,299456,2024-11-15 03:03:57
Snugglz69,Hunter,340694,62,426847,2024-11-15 03:03:57
Snugglz69,Construction,446240,64,431475,2024-11-15 03:03:57
Snugglz69,Summoning,781332,70,378729,2024-11-15 03:03:57
Snugglz69,Dungeoneering,235932,58,471468,2024-11-15 03:03:57
Snugglz69,Divination,3433002,85,253168,2024-11-15 03:03:57
Snugglz69,Invention,509335,35,304728,2024-11-15 03:03:57
Snugglz69,Archaeology,808382,70,249044,2024-11-15 03:03:57
Snugglz69,Necromancy,1534943,77,175472,2024-11-15 03:03:57
Berdylongman,Overall,50844984,2171,327131,2024-11-15 03:03:57
Berdylongman,Attack,1743244,78,473671,2024-11-15 03:03:57
Berdylongman,Defence,2334491,81,429389,2024-11-15 03:03:57
Berdylongman,Strength,1569409,77,509507,2024-11-15 03:03:57
Berdylongman,Constitution,3022296,84,459249,2024-11-15 03:03:57
Berdylongman,Ranged,1811202,79,433509,2024-11-15 03:03:57
Berdylongman,Prayer,4498941,88,335013,2024-11-15 03:03:57
Berdylongman,Magic,1943971,79,468443,2024-11-15 03:03:57
Berdylongman,Cooking,1233285,75,427674,2024-11-15 03:03:57
Berdylongman,Woodcutting,1365544,76,500878,2024-11-15 03:03:57
Berdylongman,Fletching,1033695,73,452931,2024-11-15 03:03:57
Berdylongman,Fishing,848431,71,463376,2024-11-15 03:03:57
Berdylongman,Firemaking,839592,71,485278,2024-11-15 03:03:57
Berdylongman,Crafting,2469063,82,341609,2024-11-15 03:03:57
Berdylongman,Smithing,2368174,81,362804,2024-11-15 03:03:57
Berdylongman,Mining,1551233,77,404519,2024-11-15 03:03:57
Berdylongman,Herblore,5352910,90,309856,2024-11-15 03:03:57
Berdylongman,Agility,1556640,77,346781,2024-11-15 03:03:57
Berdylongman,Thieving,672782,69,362194,2024-11-15 03:03:57
Berdylongman,Slayer,2811939,83,330150,2024-11-15 03:03:57
Berdylongman,Farming,642844,68,344176,2024-11-15 03:03:57
Berdylongman,Runecrafting,537893,66,371105,2024-11-15 03:03:57
Berdylongman,Hunter,438956,64,406739,2024-11-15 03:03:57
Berdylongman,Construction,2060962,80,300596,2024-11-15 03:03:57
Berdylongman,Summoning,1410536,76,336694,2024-11-15 03:03:57
Berdylongman,Dungeoneering,1028734,73,387938,2024-11-15 03:03:57
Berdylongman,Divination,2135623,80,318996,2024-11-15 03:03:57
Berdylongman,Invention,492417,34,305231,2024-11-15 03:03:57
Berdylongman,Archaeology,193486,56,296535,2024-11-15 03:03:57
Berdylongman,Necromancy,2876691,83,160203,2024-11-15 03:03:57
Moon Daisy,Overall,9649301,1152,670319,2024-11-15 03:03:57
Moon Daisy,Attack,737327,69,617046,2024-11-15 03:03:57
Moon Daisy,Defence,344475,62,674291,2024-11-15 03:03:57
Moon Daisy,Strength,541227,66,653876,2024-11-15 03:03:57
Moon Daisy,Constitution,344263,62,743251,2024-11-15 03:03:57
Moon Daisy,Ranged,1258176,75,472065,2024-11-15 03:03:57
Moon Daisy,Prayer,1112223,74,416094,2024-11-15 03:03:57
Moon Daisy,Magic,0,1,0,2024-11-15 03:03:57
Moon Daisy,Cooking,381006,63,583399,2024-11-15 03:03:57
Moon Daisy,Woodcutting,533862,66,632148,2024-11-15 03:03:57
Moon Daisy,Fletching,957986,72,460533,2024-11-15 03:03:57
Moon Daisy,Fishing,241564,58,650976,2024-11-15 03:03:57
Moon Daisy,Firemaking,423067,64,563186,2024-11-15 03:03:57
Moon Daisy,Crafting,375395,63,542594,2024-11-15 03:03:57
Moon Daisy,Smithing,769480,70,497289,2024-11-15 03:03:57
Moon Daisy,Mining,1026442,73,464558,2024-11-15 03:03:57
Moon Daisy,Herblore,0,1,0,2024-11-15 03:03:57
Moon Daisy,Agility,0,1,0,2024-11-15 03:03:57
Moon Daisy,Thieving,0,1,0,2024-11-15 03:03:57
Moon Daisy,Slayer,0,1,0,2024-11-15 03:03:57
Moon Daisy,Farming,0,1,0,2024-11-15 03:03:57
Moon Daisy,Runecrafting,113047,51,554775,2024-11-15 03:03:57
Moon Daisy,Hunter,0,1,0,2024-11-15 03:03:57
Moon Daisy,Construction,0,1,0,2024-11-15 03:03:57
Moon Daisy,Summoning,0,1,0,2024-11-15 03:03:57
Moon Daisy,Dungeoneering,475261,65,427845,2024-11-15 03:03:57
Moon Daisy,Divination,0,1,0,2024-11-15 03:03:57
Moon Daisy,Invention,0,0,0,2024-11-15 03:03:57
Moon Daisy,Archaeology,4470,20,459438,2024-11-15 03:03:57
Moon Daisy,Necromancy,4470,20,301661,2024-11-15 03:03:57
Mr Siloman,Overall,80015755,2020,370848,2024-11-15 03:03:57
Mr Siloman,Attack,742051,70,608226,2024-11-15 03:03:57
Mr Siloman,Defence,297826,60,697753,2024-11-15 03:03:57
Mr Siloman,Strength,13035346,99,288713,2024-11-15 03:03:57
Mr Siloman,Constitution,1017353,73,597302,2024-11-15 03:03:57
Mr Siloman,Ranged,816678,71,519630,2024-11-15 03:03:57
Mr Siloman,Prayer,8002178,94,301878,2024-11-15 03:03:57
Mr Siloman,Magic,532597,66,600925,2024-11-15 03:03:57
Mr Siloman,Cooking,5602491,90,287938,2024-11-15 03:03:57
Mr Siloman,Woodcutting,1001006,73,547962,2024-11-15 03:03:57
Mr Siloman,Fletching,13061821,99,226599,2024-11-15 03:03:57
Mr Siloman,Fishing,2466643,82,334015,2024-11-15 03:03:57
Mr Siloman,Firemaking,1887323,79,398961,2024-11-15 03:03:57
Mr Siloman,Crafting,2090067,80,375134,2024-11-15 03:03:57
Mr Siloman,Smithing,2597391,82,349673,2024-11-15 03:03:57
Mr Siloman,Mining,13104528,99,225113,2024-11-15 03:03:57
Mr Siloman,Herblore,1113792,74,391426,2024-11-15 03:03:57
Mr Siloman,Agility,422320,64,450826,2024-11-15 03:03:57
Mr Siloman,Thieving,1657248,78,288405,2024-11-15 03:03:57
Mr Siloman,Slayer,22486,35,679953,2024-11-15 03:03:57
Mr Siloman,Farming,327144,61,389312,2024-11-15 03:03:57
Mr Siloman,Runecrafting,334075,62,415452,2024-11-15 03:03:57
Mr Siloman,Hunter,1032678,73,334328,2024-11-15 03:03:57
Mr Siloman,Construction,636721,68,412099,2024-11-15 03:03:57
Mr Siloman,Summoning,21623,34,552675,2024-11-15 03:03:57
Mr Siloman,Dungeoneering,6518190,92,233276,2024-11-15 03:03:57
Mr Siloman,Divination,1571075,77,367995,2024-11-15 03:03:57
Mr Siloman,Invention,0,0,0,2024-11-15 03:03:57
Mr Siloman,Archaeology,32448,38,362581,2024-11-15 03:03:57
Mr Siloman,Necromancy,70656,46,240371,2024-11-15 03:03:57
AceHarlequin,Overall,700754118,2926,102836,2024-11-15 03:03:57
AceHarlequin,Attack,15637946,100,158561,2024-11-15 03:03:57
AceHarlequin,Defence,13072879,99,277031,2024-11-15 03:03:57
AceHarlequin,Strength,15826432,100,160254,2024-11-15 03:03:57
AceHarlequin,Constitution,57282860,113,98758,2024-11-15 03:03:57
AceHarlequin,Ranged,18359230,102,149076,2024-11-15 03:03:57
AceHarlequin,Prayer,16424370,101,97605,2024-11-15 03:03:57
AceHarlequin,Magic,104273238,120,50065,2024-11-15 03:03:57
AceHarlequin,Cooking,15390723,100,108999,2024-11-15 03:03:57
AceHarlequin,Woodcutting,16326445,101,110593,2024-11-15 03:03:57
AceHarlequin,Fletching,13916074,99,134495,2024-11-15 03:03:57
AceHarlequin,Fishing,20520270,103,109707,2024-11-15 03:03:57
AceHarlequin,Firemaking,16513797,101,112138,2024-11-15 03:03:57
AceHarlequin,Crafting,15640089,100,110533,2024-11-15 03:03:57
AceHarlequin,Smithing,16107953,101,115869,2024-11-15 03:03:57
AceHarlequin,Mining,15889897,101,153796,2024-11-15 03:03:57
AceHarlequin,Herblore,40265407,110,115168,2024-11-15 03:03:57
AceHarlequin,Agility,16613566,101,108152,2024-11-15 03:03:57
AceHarlequin,Thieving,15914123,101,114489,2024-11-15 03:03:57
AceHarlequin,Slayer,24787371,105,139504,2024-11-15 03:03:57
AceHarlequin,Farming,19672459,103,134299,2024-11-15 03:03:57
AceHarlequin,Runecrafting,15649541,100,80616,2024-11-15 03:03:57
AceHarlequin,Hunter,18120011,102,86621,2024-11-15 03:03:57
AceHarlequin,Construction,15642222,100,107819,2024-11-15 03:03:57
AceHarlequin,Summoning,15387123,100,86565,2024-11-15 03:03:57
AceHarlequin,Dungeoneering,23736710,105,122766,2024-11-15 03:03:57
AceHarlequin,Divination,14808296,100,114536,2024-11-15 03:03:57
AceHarlequin,Invention,57171406,110,143440,2024-11-15 03:03:57
AceHarlequin,Archaeology,19738603,103,130278,2024-11-15 03:03:57
AceHarlequin,Necromancy,32065077,108,82030,2024-11-15 03:03:57
ItsRileyJake,Overall,76639154,2167,328161,2024-11-15 03:03:57
ItsRileyJake,Attack,850914,71,572184,2024-11-15 03:03:57
ItsRileyJake,Defence,1987268,80,467398,2024-11-15 03:03:57
ItsRileyJake,Strength,1417752,76,520900,2024-11-15 03:03:57
ItsRileyJake,Constitution,1713379,78,529311,2024-11-15 03:03:57
ItsRileyJake,Ranged,1300775,75,467335,2024-11-15 03:03:57
ItsRileyJake,Prayer,1327264,75,400556,2024-11-15 03:03:57
ItsRileyJake,Magic,2207584,81,451051,2024-11-15 03:03:57
ItsRileyJake,Cooking,250242,59,647153,2024-11-15 03:03:57
ItsRileyJake,Woodcutting,13124051,99,224402,2024-11-15 03:03:57
ItsRileyJake,Fletching,783346,70,486207,2024-11-15 03:03:57
ItsRileyJake,Fishing,2174112,80,349534,2024-11-15 03:03:57
ItsRileyJake,Firemaking,992949,73,465165,2024-11-15 03:03:57
ItsRileyJake,Crafting,2418543,81,345267,2024-11-15 03:03:57
ItsRileyJake,Smithing,7519422,93,265563,2024-11-15 03:03:57
ItsRileyJake,Mining,9137975,95,247293,2024-11-15 03:03:57
ItsRileyJake,Herblore,1353643,76,377207,2024-11-15 03:03:57
ItsRileyJake,Agility,2310303,81,310730,2024-11-15 03:03:57
ItsRileyJake,Thieving,13257931,99,180260,2024-11-15 03:03:57
ItsRileyJake,Slayer,431477,64,464530,2024-11-15 03:03:57
ItsRileyJake,Farming,173250,55,431579,2024-11-15 03:03:57
ItsRileyJake,Runecrafting,4284966,87,227284,2024-11-15 03:03:57
ItsRileyJake,Hunter,757992,70,360801,2024-11-15 03:03:57
ItsRileyJake,Construction,1359247,76,341231,2024-11-15 03:03:57
ItsRileyJake,Summoning,1312035,75,344728,2024-11-15 03:03:57
ItsRileyJake,Dungeoneering,1371313,76,365125,2024-11-15 03:03:57
ItsRileyJake,Divination,2113570,80,322564,2024-11-15 03:03:57
ItsRileyJake,Invention,193975,27,321314,2024-11-15 03:03:57
ItsRileyJake,Archaeology,363430,62,274415,2024-11-15 03:03:57
ItsRileyJake,Necromancy,150446,53,222958,2024-11-15 03:03:57
Ha Anh,Overall,83827122,2148,333505,2024-11-15 03:03:57
Ha Anh,Attack,886693,71,567133,2024-11-15 03:03:57
Ha Anh,Defence,3822006,86,383181,2024-11-15 03:03:57
Ha Anh,Strength,1144633,74,550687,2024-11-15 03:03:57
Ha Anh,Constitution,3062687,84,457670,2024-11-15 03:03:57
Ha Anh,Ranged,238702,58,637887,2024-11-15 03:03:57
Ha Anh,Prayer,6922307,92,312423,2024-11-15 03:03:57
Ha Anh,Magic,1845905,79,471700,2024-11-15 03:03:57
Ha Anh,Cooking,1022815,73,449534,2024-11-15 03:03:57
Ha Anh,Woodcutting,7783076,93,265739,2024-11-15 03:03:57
Ha Anh,Fletching,330069,61,560954,2024-11-15 03:03:57
Ha Anh,Fishing,825754,71,467530,2024-11-15 03:03:57
Ha Anh,Firemaking,6981293,92,286460,2024-11-15 03:03:57
Ha Anh,Crafting,2929646,83,320841,2024-11-15 03:03:57
Ha Anh,Smithing,4438972,88,302504,2024-11-15 03:03:57
Ha Anh,Mining,15199603,100,163733,2024-11-15 03:03:57
Ha Anh,Herblore,119318,51,521444,2024-11-15 03:03:57
Ha Anh,Agility,55136,43,625117,2024-11-15 03:03:57
Ha Anh,Thieving,293203,60,441234,2024-11-15 03:03:57
Ha Anh,Slayer,526752,66,449904,2024-11-15 03:03:57
Ha Anh,Farming,747028,70,335740,2024-11-15 03:03:57
Ha Anh,Runecrafting,737671,70,348220,2024-11-15 03:03:57
Ha Anh,Hunter,139902,53,494132,2024-11-15 03:03:57
Ha Anh,Construction,289603,60,459268,2024-11-15 03:03:57
Ha Anh,Summoning,1276158,75,348658,2024-11-15 03:03:57
Ha Anh,Dungeoneering,3664150,86,276722,2024-11-15 03:03:57
Ha Anh,Divination,2481841,82,285715,2024-11-15 03:03:57
Ha Anh,Invention,1145061,42,289285,2024-11-15 03:03:57
Ha Anh,Archaeology,9566678,95,176466,2024-11-15 03:03:57
Ha Anh,Necromancy,5350460,90,148594,2024-11-15 03:03:57
Pete Breezy,Overall,317172495,2724,179179,2024-11-15 03:03:57
Pete Breezy,Attack,14413779,100,181486,2024-11-15 03:03:57
Pete Breezy,Defence,13395153,99,241446,2024-11-15 03:03:57
Pete Breezy,Strength,13348391,99,235472,2024-11-15 03:03:57
Pete Breezy,Constitution,14034073,99,286458,2024-11-15 03:03:57
Pete Breezy,Ranged,13168673,99,244869,2024-11-15 03:03:57
Pete Breezy,Prayer,14370856,99,148188,2024-11-15 03:03:57
Pete Breezy,Magic,13363383,99,254007,2024-11-15 03:03:57
Pete Breezy,Cooking,6086776,91,281898,2024-11-15 03:03:57
Pete Breezy,Woodcutting,13759456,99,177772,2024-11-15 03:03:57
Pete Breezy,Fletching,8375140,94,257430,2024-11-15 03:03:57
Pete Breezy,Fishing,7687624,93,245656,2024-11-15 03:03:57
Pete Breezy,Firemaking,15887903,100,121162,2024-11-15 03:03:57
Pete Breezy,Crafting,7477001,93,243376,2024-11-15 03:03:57
Pete Breezy,Smithing,9909513,96,253265,2024-11-15 03:03:57
Pete Breezy,Mining,10113807,96,242608,2024-11-15 03:03:57
